,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
1743,BLOCKFACE,DOT,Department of Transportation,BRONX,,,Unspecified BRONX,Street Condition,2009-04-02T00:00:00.000,EAST GUN HILL ROAD,MAGENTA STREET,Hummock,,N/A, WHITE PLAINS ROAD,,,,,BRONX,Unspecified,2009-04-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,WHITE PLAINS ROAD,13488155
1744,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2009-03-31T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-30T00:00:00.000,GRAND CENTRL PARKWAY,GRAND CENTRL PARKWAY,Pothole,,N/A, ROOSEVELT AVENUE,,,,,QUEENS,Unspecified,2009-03-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,ROOSEVELT AVENUE,13482739
1745,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2009-04-02T00:00:00.000,0 Unspecified,Street Condition,2009-04-01T00:00:00.000,GCP EASTBOUND ENTRANCE   72 ROAD,75 AVENUE,Pothole,,N/A, GRAND CENTRAL PARKWAY,,,,,Unspecified,Unspecified,2009-04-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,GRAND CENTRAL PARKWAY,13482735
1746,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-04-03T00:00:00.000,Unspecified BRONX,Street Condition,2009-03-31T00:00:00.000,HOLLAND AVENUE,WHITE PLAINS ROAD,Pothole,,N/A, EAST  213 STREET,,,,,BRONX,Unspecified,2009-04-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST  213 STREET,13482751
1747,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-04-14T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-01T00:00:00.000,HOLLAND AVENUE,WALLACE AVENUE,Pothole,,N/A, PELHAM PARKWAY,,,,,BRONX,Unspecified,2009-04-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,13482753
1748,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2009-04-08T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-08T00:00:00.000,WYTHE AVENUE,BEDFORD AVENUE,Pothole,,N/A, WILLIAMSBURG PLACE,,,,,BROOKLYN,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WILLIAMSBURG PLACE,13527701
1749,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-04-07T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,ARBUTUS AVENUE,JARVIS AVENUE,,STATEN ISLAND,Unspecified,2009-04-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13528829
1750,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-31T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-30T00:00:00.000,,,Pothole,,N/A,,,35 STREET,ASTORIA BOULEVARD,,QUEENS,Unspecified,2009-03-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13482226
1751,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-04-18T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-03-31T00:00:00.000,,,Pothole,,N/A,,,BRIELLE AVENUE,BRADLEY AVENUE,,STATEN ISLAND,Unspecified,2009-04-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13482240
1752,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2009-04-04T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-04-03T00:00:00.000,,,Pothole,,N/A,,,BATTERY PLACE,BROADWAY,,MANHATTAN,Unspecified,2009-04-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13504790
1753,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-01T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-31T00:00:00.000,,,Pothole,,N/A,,,BEACH 19 STREET,CORNAGA AVENUE,,QUEENS,Unspecified,2009-04-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13488733
1754,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-01T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-31T00:00:00.000,,,Pothole,,N/A,,,BEACH 169 STREET,BEACH CHANNEL DRIVE,,QUEENS,Unspecified,2009-04-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13488734
1755,BLOCKFACE,DOT,Department of Transportation,Unspecified,STATEN ISLAND,2009-04-08T00:00:00.000,0 Unspecified,Street Condition,2009-04-03T00:00:00.000,PLATINUM AVENUE,RUMSON ROAD,Pothole,,N/A, FOREST HILL ROAD,,,,,Unspecified,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FOREST HILL ROAD,13496523
1756,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2009-04-22T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-03T00:00:00.000,WILLIAMSBURG ST EAST,WILLIAMSBURG ST WEST,Pothole,,N/A, WYTHE AVENUE,,,,,BROOKLYN,Unspecified,2009-04-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WYTHE AVENUE,13496536
1757,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2009-04-22T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-03T00:00:00.000,EMPIRE BOULEVARD,SULLIVAN STREET,Pothole,,N/A, WASHINGTON AVENUE,,,,,BROOKLYN,Unspecified,2009-04-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WASHINGTON AVENUE,13496537
1758,BLOCKFACE,DOT,Department of Transportation,Unspecified,NEW YORK,2009-04-02T00:00:00.000,0 Unspecified,Street Condition,2009-04-01T00:00:00.000,TME NORTHBOUND EXIT    1 B,WEST  178 STREET,Pothole,,N/A, AMSTERDAM AVENUE,,,,,Unspecified,Unspecified,2009-04-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,AMSTERDAM AVENUE,13487868
1759,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2009-04-01T00:00:00.000,0 Unspecified,Street Condition,2009-03-31T00:00:00.000,61 STREET,FRESH POND ROAD,Pothole,,N/A, MYRTLE AVENUE,,,,,Unspecified,Unspecified,2009-04-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,MYRTLE AVENUE,13487872
1760,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2009-04-18T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-04-02T00:00:00.000,,,Pothole,,N/A,,,MORNINGSIDE AVENUE,WEST 125 STREET,,MANHATTAN,Unspecified,2009-04-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13488720
1761,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-04-14T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-02T00:00:00.000,,,Pothole,,N/A,,,LAWTON AVENUE,PENNYFIELD AVENUE,,BRONX,Unspecified,2009-04-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13489157
1762,,DOT,Department of Transportation,BRONX,,2009-04-07T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-04T00:00:00.000,,,Defective Hardware,2009-04-14T00:00:00.000,N/A,,,252 ST,HENRY HUDSON PARKWAY NORTH,Street,BRONX,Unspecified,2009-04-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13497707
1763,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-31T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-30T00:00:00.000,,,Pothole,,N/A,,,COLLEGE POINT BOULEVARD,ROOSEVELT AVENUE,,QUEENS,Unspecified,2009-03-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13482216
1764,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-31T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-30T00:00:00.000,,,Pothole,,N/A,,,BOOTH MEMORIAL AVENUE,COLLEGE POINT BOULEVARD,,QUEENS,Unspecified,2009-03-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13482218
1765,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-31T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-30T00:00:00.000,,,Pothole,,N/A,,,COLLEGE POINT BOULEVARD,ROOSEVELT AVENUE,,QUEENS,Unspecified,2009-03-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13482219
1766,ADDRESS,DOT,Department of Transportation,MANHATTAN,,2009-04-17T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-04-02T00:00:00.000,WEST  160 STREET,BEND,Pothole,,N/A,812 RIVERSIDE DRIVE EAST,,,,,MANHATTAN,Unspecified,2009-04-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RIVERSIDE DRIVE EAST,13493691
1767,,DOT,Department of Transportation,QUEENS,,2009-04-14T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-04T00:00:00.000,,,Defective Hardware,2009-04-12T00:00:00.000,N/A,,,SANDFORD AVENUE,149TH STREET,Street,QUEENS,Unspecified,2009-04-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13498691
1768,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-18T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-04T00:00:00.000,,,Pothole,,N/A,,,66 AVENUE,102 STREET,,QUEENS,Unspecified,2009-04-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13501251
1769,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-04T00:00:00.000,,,Pothole,,N/A,,,BEACH CHANNEL DRIVE,FAR ROCKAWAY BOULEVARD,,QUEENS,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13501252
1770,INTERSECTION,DOT,Department of Transportation,BRONX,,,Unspecified BRONX,Street Condition,2009-03-31T00:00:00.000,,,Pothole,,N/A,,,JEROME AVENUE,SHAKESPEARE AVENUE,,BRONX,Unspecified,2009-04-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13501271
1771,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-04-22T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-03T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,HEWES STREET,,BROOKLYN,Unspecified,2009-04-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13501292
1772,,DOT,Department of Transportation,STATEN ISLAND,,2009-04-07T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-04-06T00:00:00.000,,,Unsafe Worksite,2009-04-09T00:00:00.000,N/A,,,VAN NAME AVE,WILCOX ST,Street,STATEN ISLAND,Unspecified,2009-04-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13505359
1773,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-04-22T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-03T00:00:00.000,,,Pothole,,N/A,,,MEEKER AVENUE,METROPOLITAN AVENUE,,BROOKLYN,Unspecified,2009-04-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13501288
1774,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-04-16T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-04T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,QUINCY AVENUE,,BRONX,Unspecified,2009-04-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13501280
1775,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-04-21T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-03T00:00:00.000,,,Pothole,,N/A,,,ERASMUS STREET,WOODS PLACE,,BROOKLYN,Unspecified,2009-04-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13501282
1776,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-14T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-13T00:00:00.000,,,Pothole,,N/A,,,QUEENS PLAZA NORTH,CRESCENT STREET,,QUEENS,Unspecified,2009-04-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13571850
1777,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-04-05T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-04-04T00:00:00.000,,,Pothole,,N/A,,,ANDERSON STREET,HYLAN BOULEVARD,,STATEN ISLAND,Unspecified,2009-04-05T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13519809
1778,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-04-16T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,PELHAM PARKWAY,WILLIAMSBRIDGE ROAD,,BRONX,Unspecified,2009-04-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13520298
1779,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-04-22T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-06T00:00:00.000,,,Pothole,,N/A,,,WILLIAMSBURG PLACE,KENT AVENUE,,BROOKLYN,Unspecified,2009-04-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13519832
1780,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-04-10T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,EAST 3 STREET,FOSTER AVENUE,,BROOKLYN,Unspecified,2009-04-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13519837
1781,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-04-06T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-05T00:00:00.000,,,Pothole,,N/A,,,BELT PARKWAY WB EN W    2 ST,SHORE PARKWAY,,BROOKLYN,Unspecified,2009-04-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13519855
1782,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-14T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,48 STREET,NORTHERN BOULEVARD,,QUEENS,Unspecified,2009-04-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13520785
1783,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,101 STREET,ROCKAWAY BOULEVARD,,QUEENS,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535227
1784,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,POWER ROAD,159 AVENUE,,QUEENS,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535240
1785,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-04-16T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-08T00:00:00.000,,,Pothole,,N/A,,,DYRE AVENUE,LIGHT STREET,,BRONX,Unspecified,2009-04-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535270
1786,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-04-03T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-03T00:00:00.000,EAST  141 STREET,SOUTHERN BOULEVARD,Pothole,,N/A, BRUCKNER BOULEVARD,,,,,BRONX,Unspecified,2009-04-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,BRUCKNER BOULEVARD,13521446
1787,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-04-18T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-08T00:00:00.000,,,Pothole,,N/A,,,WHITE PLAINS RD,BRONXDALE AVE,,BRONX,Unspecified,2009-04-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535280
1788,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-04-20T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-08T00:00:00.000,,,Pothole,,N/A,,,HOLLAND AVENUE,PELHAM PARKWAY,,BRONX,Unspecified,2009-04-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535273
1789,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-04-14T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-08T00:00:00.000,,,Pothole,,N/A,,,EAST FORDHAM ROAD,MORRIS AVENUE,,BRONX,Unspecified,2009-04-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535274
1790,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,116 STREET,ROCKAWAY BOULEVARD,,QUEENS,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535232
1791,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,118 STREET,ROCKAWAY BOULEVARD,,QUEENS,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535233
1792,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,121 STREET,ROCKAWAY BOULEVARD,,QUEENS,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535234
1793,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,123 STREET,ROCKAWAY BOULEVARD,,QUEENS,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535235
1794,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-23T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-09T00:00:00.000,,,Pothole,,N/A,,,QUEENS BOULEVARD,63 DRIVE,,QUEENS,Unspecified,2009-04-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535249
1795,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,DALNY ROAD,WEXFORD TERRACE,,QUEENS,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535245
1796,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-22T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-06T00:00:00.000,,,Pothole,,N/A,,,267 STREET,BOROUGH BOUNDARY,,QUEENS,Unspecified,2009-04-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13520614
1797,,DOT,Department of Transportation,MANHATTAN,,2009-04-09T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-04-07T00:00:00.000,WEST 160TH ST,WEST 165 ST,"Rough, Pitted or Cracked Roads",2009-07-06T00:00:00.000,N/A, RIVERSIDE DR,,,,Street,MANHATTAN,Unspecified,2009-04-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RIVERSIDE DR,13512047
1798,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-04-10T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-06T00:00:00.000,BEND,EASTCHESTER ROAD,Pothole,,N/A, PELHAM PARKWAY,,,,,BRONX,Unspecified,2009-04-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,13521475
1799,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-04-16T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-06T00:00:00.000,PELHAM PARKWAY,PELHAM PARKWAY,Pothole,,N/A, STILLWELL AVENUE,,,,,BRONX,Unspecified,2009-04-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,STILLWELL AVENUE,13521479
1800,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2009-04-17T00:00:00.000,0 Unspecified,Street Condition,2009-04-06T00:00:00.000,BAINBRIDGE AVENUE,MARION AVENUE,Pothole,,N/A, MOSHOLU PARKWAY,,,,,Unspecified,Unspecified,2009-04-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,MOSHOLU PARKWAY,13521483
1801,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-04-06T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-06T00:00:00.000,WHITE PLAINS ROAD,WILLIAMSBRIDGE ROAD,Pothole,,N/A, PELHAM PARKWAY,,,,,BRONX,Unspecified,2009-04-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,13521484
1802,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2009-04-23T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-06T00:00:00.000,25 AVENUE,27 AVENUE,Pothole,,N/A, POWER ROAD,,,,,QUEENS,Unspecified,2009-04-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,POWER ROAD,13521370
