,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
3427,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2007-06-11T00:00:00.000,0 Unspecified,Street Condition,2007-06-10T00:00:00.000,57 AVENUE,QN MIDTOWN EXPRESSWAY EXIT WB,Pothole,,N/A, 80 STREET,,,,,,Unspecified,Unspecified,2007-06-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,80 STREET,4197735
3428,BLOCKFACE,DOT,Department of Transportation,Unspecified,STATEN ISLAND,2007-06-18T00:00:00.000,0 Unspecified,Street Condition,2007-06-12T00:00:00.000,LINCOLN STREET,OCEAN TERRACE,Pothole,,N/A, TODT HILL ROAD,,,,,,Unspecified,Unspecified,2007-06-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,TODT HILL ROAD,4201582
3429,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-06-13T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-06-12T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,FULTON STREET,,,BROOKLYN,Unspecified,2007-06-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4206606
3430,BLOCKFACE,DOT,Department of Transportation,Unspecified,BROOKLYN,2007-06-19T00:00:00.000,0 Unspecified,Street Condition,2007-06-14T00:00:00.000,EAST 83 STREET,RALPH AVENUE,Pothole,,N/A, DITMAS AVENUE,,,,,,Unspecified,Unspecified,2007-06-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,DITMAS AVENUE,4206609
3431,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-06-11T00:00:00.000,Unspecified QUEENS,Street Condition,2007-06-10T00:00:00.000,,,Pothole,,N/A,,,FOREST AVENUE,GATES AVENUE,,,QUEENS,Unspecified,2007-06-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4197742
3432,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2007-06-13T00:00:00.000,07 BROOKLYN,Street Condition,2007-06-12T00:00:00.000,4 AVENUE,5 AVENUE,Pothole,,N/A, 28 STREET,11232,,,,,BROOKLYN,Unspecified,2007-06-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,28 STREET,4206622
3433,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-06-20T00:00:00.000,Unspecified BRONX,Street Condition,2007-06-15T00:00:00.000,,,Pothole,,N/A,,,NELSON AVE,FEATHERBED LANE,,,BRONX,Unspecified,2007-06-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4211745
3434,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2007-06-13T00:00:00.000,18 BROOKLYN,Street Condition,2007-06-12T00:00:00.000,FARRAGUT ROAD,FOSTER AVENUE,Pothole,,N/A, EAST 83 STREET,11236,,,,,BROOKLYN,Unspecified,2007-06-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 83 STREET,4210999
3435,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2007-06-16T00:00:00.000,02 MANHATTAN,Street Condition,2007-06-15T00:00:00.000,JOE DIMAGGIO HIGHWAY,WASHINGTON STREET,Pothole,,N/A, WEST 11 STREET,10014,,,,,MANHATTAN,Unspecified,2007-06-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 11 STREET,4211112
3436,BLOCKFACE,DOT,Department of Transportation,Unspecified,NEW YORK,2007-06-16T00:00:00.000,0 Unspecified,Street Condition,2007-06-15T00:00:00.000,4 AVENUE,EAST 16 STREET,Pothole,,N/A, UNION SQUARE EAST,,,,,,Unspecified,Unspecified,2007-06-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,UNION SQUARE EAST,4211117
3437,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-06-14T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-06-11T00:00:00.000,,,Pothole,,N/A,,,BUSH STREET,HAMILTON AVENUE,,,BROOKLYN,Unspecified,2007-06-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4211020
3438,,DOT,Department of Transportation,MANHATTAN,,2007-06-12T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-11T00:00:00.000,EAST 52 STREET,EAST 53 STREET,Plate Condition - Noisy,2007-06-21T00:00:00.000,N/A, 1 AVE,,,,,Street,MANHATTAN,Unspecified,2007-06-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,1 AVE,4191609
3439,BLOCKFACE,DOT,Department of Transportation,Unspecified,BROOKLYN,2007-06-14T00:00:00.000,0 Unspecified,Street Condition,2007-06-11T00:00:00.000,CLINTON STREET,MILL STREET,Pothole,,N/A, HAMILTON AVENUE,,,,,,Unspecified,Unspecified,2007-06-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HAMILTON AVENUE,4211023
3440,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2007-06-14T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-06-11T00:00:00.000,BUSH STREET,SMITH STREET,Pothole,,N/A, HAMILTON AVENUE,,,,,,BROOKLYN,Unspecified,2007-06-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HAMILTON AVENUE,4211021
3441,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,,18 BROOKLYN,Street Condition,2007-06-13T00:00:00.000,EAST 102 STREET,ROCKAWAY PARKWAY,Wear & Tear,,N/A, SHORE PARKWAY,11236,,,,,BROOKLYN,Unspecified,2007-06-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,SHORE PARKWAY,4211031
3442,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2007-06-16T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-15T00:00:00.000,,,Pothole,,N/A,,,6 AVENUE,BROOME STREET,,,MANHATTAN,Unspecified,2007-06-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4211101
3443,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,,Unspecified BROOKLYN,Street Condition,2007-06-17T00:00:00.000,WEST 10 STREET,WEST 12 STREET,Wear & Tear,,N/A, SURF AVENUE,,,,,,BROOKLYN,Unspecified,2007-06-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,SURF AVENUE,4225853
3444,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2007-06-18T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-06-17T00:00:00.000,WEST 10 STREET,WEST 12 STREET,Pothole,,N/A, SURF AVENUE,,,,,,BROOKLYN,Unspecified,2007-06-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,SURF AVENUE,4225855
3445,,DOT,Department of Transportation,BROOKLYN,,2007-06-28T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-06-18T00:00:00.000,COLONIAL RD,3RD AVE,"Rough, Pitted or Cracked Roads",2007-09-16T00:00:00.000,N/A, 67TH STREET,,,,,Street,BROOKLYN,Unspecified,2007-06-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,67TH STREET,4220853
3446,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,,2007-06-14T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-13T00:00:00.000,2 AVENUE,QNS MDTWN TUNNEL ENTRANCE,Pothole,,N/A, EAST 34 STREET,,,,,,MANHATTAN,Unspecified,2007-06-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 34 STREET,4206890
3447,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-06-13T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-06-11T00:00:00.000,,,Pothole,,N/A,,,EAST 3 STREET,FOSTER AVENUE,,,BROOKLYN,Unspecified,2007-06-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4206478
3448,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-06-15T00:00:00.000,Unspecified BRONX,Street Condition,2007-06-14T00:00:00.000,,,Pothole,,N/A,,,EAST 156 STREET,MORRIS AVENUE,,,BRONX,Unspecified,2007-06-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4205833
3449,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2007-06-14T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2007-06-13T00:00:00.000,,,Pothole,,N/A,,,MULBERRY CIRCLE,RIVINGTON AVENUE,,,STATEN ISLAND,Unspecified,2007-06-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4205812
3450,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2007-07-12T00:00:00.000,05 BROOKLYN,Street Condition,2007-06-14T00:00:00.000,ATLANTIC AVENUE,FULTON STREET,Pothole,,N/A, PENNSYLVANIA AVENUE,11207,,,,,BROOKLYN,Unspecified,2007-07-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PENNSYLVANIA AVENUE,4206488
3451,BLOCKFACE,DOT,Department of Transportation,QUEENS,OAKLAND GARDENS,2007-06-19T00:00:00.000,08 QUEENS,Street Condition,2007-06-18T00:00:00.000,73 AVENUE,HORACE HARDING EXPRESSWAY,Pothole,,N/A, FRANCIS LEWIS BOULEVARD,11364,,,,,QUEENS,Unspecified,2007-06-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FRANCIS LEWIS BOULEVARD,4234473
3452,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2007-06-22T00:00:00.000,0 Unspecified,Street Condition,2007-06-20T00:00:00.000,HHP NB EXIT 19,WEST 231 STREET,Pothole,,N/A, HENRY HUDSON PARKWAY,,,,,,Unspecified,Unspecified,2007-06-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HENRY HUDSON PARKWAY,4239559
3453,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2007-06-19T00:00:00.000,0 Unspecified,Street Condition,2007-06-18T00:00:00.000,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,Pothole,,N/A, FRANCIS LEWIS BOULEVARD,,,,,,Unspecified,Unspecified,2007-06-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FRANCIS LEWIS BOULEVARD,4234474
3454,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2007-06-14T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-13T00:00:00.000,,,Pothole,,N/A,,,PIKE STREET,ALLEN STREET,,,MANHATTAN,Unspecified,2007-06-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4206894
3455,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2007-06-15T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-14T00:00:00.000,,,Pothole,,N/A,,,AVENUE C,AVENUE C LOOP,,,MANHATTAN,Unspecified,2007-06-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4206895
3456,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,,2007-06-15T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-14T00:00:00.000,EAST 14 STREET,EAST 15 STREET,Pothole,,N/A, UNION SQUARE EAST,,,,,,MANHATTAN,Unspecified,2007-06-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,UNION SQUARE EAST,4206896
3457,ADDRESS,DOT,Department of Transportation,MANHATTAN,,2007-06-15T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-14T00:00:00.000,WEST 160 STREET,BEND,Pothole,,N/A,839 RIVERSIDE DRIVE EAST,,,,,,MANHATTAN,Unspecified,2007-06-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RIVERSIDE DRIVE EAST,4206898
3458,ADDRESS,DOT,Department of Transportation,MANHATTAN,,2007-06-15T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-14T00:00:00.000,WEST 160 STREET,BEND,Pothole,,N/A,847 RIVERSIDE DRIVE EAST,,,,,,MANHATTAN,Unspecified,2007-06-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RIVERSIDE DRIVE EAST,4206899
3459,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2007-06-15T00:00:00.000,05 MANHATTAN,Street Condition,2007-06-14T00:00:00.000,MADISON AVENUE,PARK AVENUE SOUTH,Pothole,,N/A, EAST 29 STREET,10016,,,,,MANHATTAN,Unspecified,2007-06-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 29 STREET,4211196
3460,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-07-03T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-06-17T00:00:00.000,,,Pothole,,N/A,,,7 AVENUE,BAY RIDGE PARKWAY,,,BROOKLYN,Unspecified,2007-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4225769
3461,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2007-07-02T00:00:00.000,Unspecified QUEENS,Street Condition,2007-06-23T00:00:00.000,61 AVENUE,65 AVENUE,Pothole,,N/A, DOUGLASTON PARKWAY,,,,,,QUEENS,Unspecified,2007-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,DOUGLASTON PARKWAY,4249672
3462,INTERSECTION,DOT,Department of Transportation,BRONX,,2007-06-25T00:00:00.000,Unspecified BRONX,Street Condition,2007-06-20T00:00:00.000,,,Pothole,,N/A,,,E FORDHAM RD,E KINGSBRIDGE RD,,,BRONX,Unspecified,2007-06-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4234756
3463,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2007-06-19T00:00:00.000,11 MANHATTAN,Street Condition,2007-06-19T00:00:00.000,LEXINGTON AVENUE,PARK AVENUE,Pothole,,N/A, EAST 121 STREET,10035,,,,,MANHATTAN,Unspecified,2007-06-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 121 STREET,4239407
3464,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-06-15T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-06-14T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,FULTON STREET,,,BROOKLYN,Unspecified,2007-06-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4229743
3465,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2007-06-30T00:00:00.000,06 BROOKLYN,Street Condition,2007-06-20T00:00:00.000,3 AVENUE,4 AVENUE,Pothole,,N/A, 8 STREET,11215,,,,,BROOKLYN,Unspecified,2007-06-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,8 STREET,4233961
3466,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2007-06-28T00:00:00.000,14 BROOKLYN,Street Condition,2007-06-20T00:00:00.000,EAST 7 STREET,OCEAN PARKWAY,Pothole,,N/A, FOSTER AVENUE,11230,,,,,BROOKLYN,Unspecified,2007-06-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FOSTER AVENUE,4233980
3467,BLOCKFACE,DOT,Department of Transportation,QUEENS,SPRINGFIELD GARDENS,2007-06-21T00:00:00.000,13 QUEENS,Street Condition,2007-06-20T00:00:00.000,133 AVENUE,MERRICK BOULEVARD,Pothole,,N/A, FRANCIS LEWIS BOULEVARD,11413,,,,,QUEENS,Unspecified,2007-06-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FRANCIS LEWIS BOULEVARD,4244965
3468,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2007-06-20T00:00:00.000,02 MANHATTAN,Street Condition,2007-06-19T00:00:00.000,BLEECKER STREET,EAST HOUSTON STREET,Pothole,,N/A, CROSBY STREET,10012,,,,,MANHATTAN,Unspecified,2007-06-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,CROSBY STREET,4239429
3469,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2007-07-03T00:00:00.000,Unspecified BROOKLYN,Street Condition,2007-06-19T00:00:00.000,,,Pothole,,N/A,,,HAMILTON AVENUE,SMITH STREET,,,BROOKLYN,Unspecified,2007-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4229761
3470,INTERSECTION,DOT,Department of Transportation,QUEENS,,2007-06-21T00:00:00.000,Unspecified QUEENS,Street Condition,2007-06-19T00:00:00.000,,,Pothole,,N/A,,,231 STREET,HILLSIDE AVENUE,,,QUEENS,Unspecified,2007-06-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4229784
3471,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,BROOKLYN,2007-06-28T00:00:00.000,14 BROOKLYN,Street Condition,2007-06-22T00:00:00.000,AVENUE O,KINGS HIGHWAY,Pothole,,N/A, BEDFORD AVENUE,11210,,,,,BROOKLYN,Unspecified,2007-06-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,BEDFORD AVENUE,4250183
3472,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,,Unspecified BROOKLYN,Street Condition,2007-06-23T00:00:00.000,,,Hummock,,N/A,,,ATLANTIC AVENUE,ESSEX STREET,,,BROOKLYN,Unspecified,2010-09-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,4250197
3473,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2007-06-20T00:00:00.000,08 MANHATTAN,Street Condition,2007-06-18T00:00:00.000,3 AVENUE,LEXINGTON AVENUE,Pothole,,N/A, EAST 65 STREET,10065,,,,,MANHATTAN,Unspecified,2007-06-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 65 STREET,4229860
3474,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2007-06-23T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-22T00:00:00.000,,,Pothole,,N/A,,,HAVEN AVENUE,WEST 181 STREET,,,MANHATTAN,Unspecified,2007-06-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4250200
3475,BLOCKFACE,DOT,Department of Transportation,STATEN ISLAND,,2007-06-19T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2007-06-18T00:00:00.000,VICTORY BOULEVARD,W SHORE EXPRESSWAY ENTRANCE SB,Pothole,,N/A, WEST SHORE EXPRESSWAY,,,,,,STATEN ISLAND,Unspecified,2007-06-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST SHORE EXPRESSWAY,4229885
3476,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2007-06-19T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2007-06-18T00:00:00.000,,,Pothole,,N/A,,,TRANTOR PLACE,WALKER STREET,,,STATEN ISLAND,Unspecified,2007-06-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4229887
3477,,DOT,Department of Transportation,QUEENS,,2007-06-19T00:00:00.000,Unspecified QUEENS,Street Condition,2007-06-19T00:00:00.000,,,Unsafe Worksite,2007-06-29T00:00:00.000,N/A,,,143 ST,110 ST,,Street,QUEENS,Unspecified,2007-06-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4227916
3478,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,,2007-06-21T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-20T00:00:00.000,BROADWAY,RIVERSIDE DRIVE,Pothole,,N/A, WEST 114 STREET,,,,,,MANHATTAN,Unspecified,2007-06-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 114 STREET,4244563
3479,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2007-06-22T00:00:00.000,09 MANHATTAN,Street Condition,2007-06-20T00:00:00.000,WEST 112 STREET,WEST 113 STREET,Pothole,,N/A, BROADWAY,10025,,,,,MANHATTAN,Unspecified,2007-06-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,BROADWAY,4244565
3480,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2007-06-22T00:00:00.000,09 MANHATTAN,Street Condition,2007-06-20T00:00:00.000,AMSTERDAM AVENUE,BROADWAY,Pothole,,N/A, WEST 112 STREET,10025,,,,,MANHATTAN,Unspecified,2007-06-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 112 STREET,4244566
3481,,DOT,Department of Transportation,BRONX,,2007-06-21T00:00:00.000,Unspecified BRONX,Street Condition,2007-06-21T00:00:00.000,,,Plate Condition - Noisy,2007-07-01T00:00:00.000,N/A,,,EAST 236 ST,HENRY HUDSON PARKWAY,,Street,BRONX,Unspecified,2007-06-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4237546
3482,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2007-06-25T00:00:00.000,0 Unspecified,Street Condition,2007-06-19T00:00:00.000,PUGSLEY AVENUE,WHITE PLAINS ROAD,Pothole,,N/A, STORY AVENUE,,,,,,Unspecified,Unspecified,2007-06-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,STORY AVENUE,4229995
3483,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2007-06-25T00:00:00.000,11 MANHATTAN,Street Condition,2007-06-22T00:00:00.000,MADISON AVENUE,PARK AVENUE,Pothole,,N/A, EAST 120 STREET,10035,,,,,MANHATTAN,Unspecified,2007-06-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 120 STREET,4244574
3484,,DOT,Department of Transportation,QUEENS,,2007-10-29T00:00:00.000,Unspecified QUEENS,Street Condition,2007-06-19T00:00:00.000,UNION TURNPIKE,CROSS ISLAND PARKWAY,Line/Marking - After Repaving,2007-10-19T00:00:00.000,N/A, 243 ST.,,,,,Street,QUEENS,Unspecified,2007-10-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,243 ST.,4228122
3485,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,NEW YORK,2007-06-22T00:00:00.000,10 MANHATTAN,Street Condition,2007-06-20T00:00:00.000,7 AVENUE,8 AVENUE,Pothole,,N/A, WEST 111 STREET,10026,,,,,MANHATTAN,Unspecified,2007-06-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 111 STREET,4244567
3486,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2007-06-26T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-22T00:00:00.000,,,Pothole,,N/A,,,RIVERSIDE DRIVE,WEST 181 STREET,,,MANHATTAN,Unspecified,2007-06-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4244570
3487,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2007-06-22T00:00:00.000,Unspecified MANHATTAN,Street Condition,2007-06-21T00:00:00.000,,,Pothole,,N/A,,,SOUTH STREET,WALL STREET,,,MANHATTAN,Unspecified,2007-06-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,4244580
