,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
65,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-04-28T00:00:00.000,Unspecified BRONX,Street Condition,2008-04-17T00:00:00.000,,,Pothole,,N/A,,,ORCHARD BEACH ROAD,PELHAM SHORE ROAD,,,BRONX,Unspecified,2008-04-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,10953189
66,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-04-26T00:00:00.000,Unspecified QUEENS,Street Condition,2008-04-25T00:00:00.000,,,Pothole,,N/A,,,QUEENS BLVD,70 RD,,,QUEENS,Unspecified,2008-04-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11038325
67,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-04-26T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-04-25T00:00:00.000,,,Pothole,,N/A,,,DITMAS AVENUE,RALPH AVENUE,,,BROOKLYN,Unspecified,2008-04-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11023545
68,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-04-26T00:00:00.000,Unspecified QUEENS,Street Condition,2008-04-25T00:00:00.000,,,Pothole,,N/A,,,45 STREET,ASTORIA BOULEVARD,,,QUEENS,Unspecified,2008-04-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11023589
69,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-04-26T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-04-25T00:00:00.000,BROOKLYN AVENUE,LONG ISLAND RR,Pothole,,N/A, ATLANTIC AVENUE,,,,,,BROOKLYN,Unspecified,2008-04-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,ATLANTIC AVENUE,11039185
70,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-04-26T00:00:00.000,Unspecified BRONX,Street Condition,2008-04-26T00:00:00.000,,,Pothole,,N/A,,,EAST 138 STREET,3 AVENUE,,,BRONX,Unspecified,2008-04-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11038260
71,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-04-26T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-04-25T00:00:00.000,,,Pothole,,N/A,,,52 STREET,3 AVENUE,,,BROOKLYN,Unspecified,2008-04-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11038376
72,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-04-26T00:00:00.000,Unspecified QUEENS,Street Condition,2008-04-25T00:00:00.000,,,Pothole,,N/A,,,117 STREET,JAMAICA AVENUE,,,QUEENS,Unspecified,2008-04-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11038482
73,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-04-26T00:00:00.000,Unspecified QUEENS,Street Condition,2008-04-25T00:00:00.000,,,Pothole,,N/A,,,KISSENA BLVD,HOLLY AVE,,,QUEENS,Unspecified,2008-04-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11038514
74,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2008-04-30T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-04-29T00:00:00.000,,,Pothole,,N/A,,,MONTGOMERY STREET,SOUTH STREET,,,MANHATTAN,Unspecified,2008-04-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11063778
75,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-04-28T00:00:00.000,Unspecified QUEENS,Street Condition,2008-04-27T00:00:00.000,,,Pothole,,N/A,,,GRAND AVE,69 PL,,,QUEENS,Unspecified,2008-04-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11049234
76,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-05-29T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-04-29T00:00:00.000,,,Pothole,,N/A,,,HICKS STREET,PRESIDENT STREET,,,BROOKLYN,Unspecified,2008-05-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11049174
77,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-04-28T00:00:00.000,Unspecified QUEENS,Street Condition,2008-04-27T00:00:00.000,,,Pothole,,N/A,,,223 ST,137 AVE,,,QUEENS,Unspecified,2008-04-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11049193
78,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2008-05-16T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-05-12T00:00:00.000,,,Pothole,,N/A,,,CLOVE ROAD,NARROWS ROAD NORTH,,,STATEN ISLAND,Unspecified,2008-05-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11150652
79,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-05-13T00:00:00.000,Unspecified QUEENS,Street Condition,2008-05-08T00:00:00.000,,,Pothole,,N/A,,,HORACE HARDING EXPRESSWAY,GREENPOINT AVENUE,,,QUEENS,Unspecified,2008-05-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11125126
80,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-05-12T00:00:00.000,Unspecified BRONX,Street Condition,2008-05-08T00:00:00.000,,,Pothole,,N/A,,,INDEPENDENCE AVENUE,WEST 254 STREET,,,BRONX,Unspecified,2008-05-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11125163
81,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-05-12T00:00:00.000,Unspecified QUEENS,Street Condition,2008-05-11T00:00:00.000,,,Pothole,,N/A,,,LIBERTY AVE,127 ST,,,QUEENS,Unspecified,2008-05-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11158681
82,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-05-13T00:00:00.000,Unspecified QUEENS,Street Condition,2008-05-12T00:00:00.000,,,Pothole,,N/A,,,BEACH 84 STREET,ROCKAWAY FREEWAY,,,QUEENS,Unspecified,2008-05-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11166273
83,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,,Unspecified MANHATTAN,Street Condition,2008-05-21T00:00:00.000,,,Hummock,,N/A,,,6 AVENUE,BLEECKER STREET,,,MANHATTAN,Unspecified,2008-12-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,11214776
84,,DOT,Department of Transportation,QUEENS,,2008-05-23T00:00:00.000,Unspecified QUEENS,Street Condition,2008-05-23T00:00:00.000,182 ST,183 ST,Plate Condition - Open,2008-05-26T00:00:00.000,N/A, JAMAICA AVENUE,,,,,Street,QUEENS,Unspecified,2008-05-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,JAMAICA AVENUE,11221994
85,BLOCKFACE,DOT,Department of Transportation,Unspecified,STATEN ISLAND,2008-06-06T00:00:00.000,0 Unspecified,Street Condition,2008-05-23T00:00:00.000,INDEPENDENCE AVENUE,YUKON AVENUE,Pothole,,N/A, FOREST HILL ROAD,,,,,,Unspecified,Unspecified,2008-06-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FOREST HILL ROAD,11230388
86,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-05-29T00:00:00.000,Unspecified QUEENS,Street Condition,2008-05-28T00:00:00.000,,,Pothole,,N/A,,,GIPSON STREET,MOTT AVENUE,,,QUEENS,Unspecified,2008-05-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11259890
87,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-06-02T00:00:00.000,Unspecified QUEENS,Street Condition,2008-06-01T00:00:00.000,,,Pothole,,N/A,,,49 STREET,MASPETH AVENUE,,,QUEENS,Unspecified,2008-06-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11303165
88,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-06-03T00:00:00.000,Unspecified QUEENS,Street Condition,2008-06-02T00:00:00.000,,,Pothole,,N/A,,,106 STREET,LIBERTY AVENUE,,,QUEENS,Unspecified,2008-06-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11308040
89,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-06-16T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-06-15T00:00:00.000,,,Pothole,,N/A,,,AVENUE K,FLATBUSH AVENUE,,,BROOKLYN,Unspecified,2008-06-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11414256
90,,DOT,Department of Transportation,BROOKLYN,,2008-07-03T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-06-25T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11483669
91,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2008-06-17T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-06-14T00:00:00.000,,,Pothole,,N/A,,,FDR DRIVE,EAST 23 STREET,,,MANHATTAN,Unspecified,2008-06-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11399643
92,BLOCKFACE,DOT,Department of Transportation,QUEENS,,,Unspecified QUEENS,Street Condition,2008-06-17T00:00:00.000,MAIN STREET,PARSONS BOULEVARD,Hummock,,N/A, GRAND CENTRL PARKWAY,,,,,,QUEENS,Unspecified,2008-06-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,GRAND CENTRL PARKWAY,11413612
93,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-06-18T00:00:00.000,Unspecified QUEENS,Street Condition,2008-06-16T00:00:00.000,,,Pothole,,N/A,,,MC BRIDE STREET,MOTT AVENUE,,,QUEENS,Unspecified,2008-06-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11413611
94,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-06-17T00:00:00.000,Unspecified BRONX,Street Condition,2008-06-17T00:00:00.000,,,Pothole,,N/A,,,INDEPENDENCE AVENUE,WEST 249 STREET,,,BRONX,Unspecified,2008-06-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11422941
95,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2008-06-20T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-06-18T00:00:00.000,,,Pothole,,N/A,,,BARLOW AVENUE,FENWAY CIRCLE,,,STATEN ISLAND,Unspecified,2008-06-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11434887
96,ADDRESS,DOT,Department of Transportation,STATEN ISLAND,,2008-06-27T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-06-26T00:00:00.000,TUDOR STREET,GREAVES AVENUE,Pothole,,N/A,51 DEWEY PLACE,,,,,,STATEN ISLAND,Unspecified,2008-06-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,DEWEY PLACE,11483724
97,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,732 ,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538244
98,,DOT,Department of Transportation,QUEENS,,2008-07-03T00:00:00.000,Unspecified QUEENS,Street Condition,2008-06-30T00:00:00.000,,,Pothole,,N/A,89-84 ,,,,,,QUEENS,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11519995
99,,DOT,Department of Transportation,QUEENS,,2008-07-03T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,115-72 ,,,,,,QUEENS,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11520003
100,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-06-30T00:00:00.000,Unspecified BRONX,Street Condition,2008-06-30T00:00:00.000,,,Pothole,,N/A,,,HOLLAND AVENUE,PELHAM PARKWAY,,,BRONX,Unspecified,2008-06-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11523716
101,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-07-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-06-30T00:00:00.000,,,Pothole,,N/A,,,ALBEMARLE ROAD,FLATBUSH AVENUE,,,BROOKLYN,Unspecified,2008-07-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11533984
102,,DOT,Department of Transportation,QUEENS,,2008-07-03T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,259-09 ,,,,,,QUEENS,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538328
103,,DOT,Department of Transportation,QUEENS,,2008-07-03T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,252-12 ,,,,,,QUEENS,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538329
104,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2008-07-08T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-07T00:00:00.000,CRESCENT STREET,27 STREET,Pothole,,N/A, BORDEN AVENUE,,,,,,QUEENS,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,BORDEN AVENUE,11621759
105,,DOT,Department of Transportation,BROOKLYN,,2008-07-16T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-15T00:00:00.000,,,Failed Street Repair,2008-07-25T00:00:00.000,N/A,,,3030,OCEAN AVENUE,,Street,BROOKLYN,Unspecified,2008-07-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11617589
106,,DOT,Department of Transportation,STATEN ISLAND,,2008-08-02T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-30T00:00:00.000,HAWTHORNE AVENUE,WILLOWBROOK ROAD,Pothole,,N/A,27 HOLGATE STREET,,,,,,STATEN ISLAND,Unspecified,2008-08-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HOLGATE STREET,11726235
107,,DOT,Department of Transportation,STATEN ISLAND,,2008-08-02T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-30T00:00:00.000,HAMILTON AVENUE,WALL STREET,Pothole,,N/A, ST MARKS PLACE,,,,,,STATEN ISLAND,Unspecified,2008-08-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,ST MARKS PLACE,11726237
108,,DOT,Department of Transportation,QUEENS,,2008-07-29T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-28T00:00:00.000,,,Plate Condition - Shifted,2008-08-07T00:00:00.000,N/A,,,164 ST,GRAND CENTRAL PARKWAY,,Street,QUEENS,Unspecified,2008-07-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11707824
109,,DOT,Department of Transportation,STATEN ISLAND,,2008-08-02T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-30T00:00:00.000,FAIRVIEW CEMETERY BOUNDARY,MOUNTAINVIEW AVENUE,Pothole,,N/A,1887 VICTORY BOULEVARD,,,,,,STATEN ISLAND,Unspecified,2008-08-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,VICTORY BOULEVARD,11726232
110,,DOT,Department of Transportation,BROOKLYN,,2008-08-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-31T00:00:00.000,3 STREET,7 AVENUE,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-08-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11734481
111,,DOT,Department of Transportation,BROOKLYN,,2008-08-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-30T00:00:00.000,,,Defective Hardware,2008-08-09T00:00:00.000,N/A,,,BRIGHTWATER COURT,BRIGHTON 4,,Street,BROOKLYN,Unspecified,2008-08-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11725086
112,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-29T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-28T00:00:00.000,,,Pothole,,N/A,,,108 STREET,HORACE HARDING EXPRESSWAY,,,QUEENS,Unspecified,2008-07-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11726212
113,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-09-04T00:00:00.000,Unspecified QUEENS,Street Condition,2008-08-11T00:00:00.000,,,Pothole,,N/A,,,VAN WYCK EXPRESSWAY,QUEENS BOULEVARD,,,QUEENS,Unspecified,2008-09-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11818533
114,,DOT,Department of Transportation,QUEENS,,2008-08-11T00:00:00.000,Unspecified QUEENS,Street Condition,2008-08-08T00:00:00.000,,,Unsafe Worksite,2008-08-11T00:00:00.000,N/A,,,114TH STREET,CLADE STREET,,Street,QUEENS,Unspecified,2008-08-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11789108
115,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,,Unspecified BROOKLYN,Street Condition,2008-08-08T00:00:00.000,,,Wear & Tear,,N/A,,,3 AVENUE,28 STREET,,,BROOKLYN,Unspecified,2008-08-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,11803413
116,BLOCKFACE,DOT,Department of Transportation,BRONX,,2008-08-21T00:00:00.000,Unspecified BRONX,Street Condition,2008-08-21T00:00:00.000,WHITE PLAINS ROAD,WILLIAMSBRIDGE ROAD,Pothole,,N/A, PELHAM PARKWAY,,,,,,BRONX,Unspecified,2008-08-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,11887712
117,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,,Unspecified STATEN ISLAND,Street Condition,2008-08-25T00:00:00.000,,,Pothole,,N/A,,,CLOVE ROAD,NARROWS ROAD NORTH,,,STATEN ISLAND,Unspecified,2008-09-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,11903302
118,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-09-25T00:00:00.000,Unspecified QUEENS,Street Condition,2008-08-26T00:00:00.000,,,Pothole,,N/A,,,PARSONS BLVD,HORACE HARDING EXPWY,,,QUEENS,Unspecified,2008-09-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11910145
119,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-09-05T00:00:00.000,Unspecified QUEENS,Street Condition,2008-09-04T00:00:00.000,,,Pothole,,N/A,,,60 AVENUE,FRESH POND ROAD,,,QUEENS,Unspecified,2008-09-05T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11996820
120,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-09-17T00:00:00.000,Unspecified BRONX,Street Condition,2008-09-10T00:00:00.000,,,Pothole,,N/A,,,EAST FORDHAM ROAD,MORRIS AVENUE,,,BRONX,Unspecified,2008-09-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12021864
121,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2008-10-03T00:00:00.000,Unspecified QUEENS,Street Condition,2008-10-02T00:00:00.000,62 AVENUE,62 DRIVE,Pothole,,N/A, QUEENS BOULEVARD,,,,,,QUEENS,Unspecified,2008-10-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,QUEENS BOULEVARD,12182174
122,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2008-10-03T00:00:00.000,Unspecified QUEENS,Street Condition,2008-10-02T00:00:00.000,64 ROAD,65 ROAD,Pothole,,N/A, QUEENS BOULEVARD,,,,,,QUEENS,Unspecified,2008-10-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,QUEENS BOULEVARD,12182175
